,category,title,series,episode_name,description,description2,tags,image,more,tags2,publication_date,rating,duration_sec
39,Panel Discussion,Q+A Highlights,Q+A Highlights,"Spotify, Joe Rogan, and 'Cancel Culture'","The show that puts you at the centre of the conversation. The highlights of Q+A as hosts Virginia Trioli, David Speers and Stan Grant are joined by a panel with diverse opinions to cover the topics that have everyone talking.",Roxane Gay was one of multiple artists to pull content from Spotify over alleged misinformation hosted on the platform. Is this an example of 'cancel culture' - or simply artists choosing who to do business with?,"['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nn/NN2205H016S00_6233bda35a34a_1920.jpg,No more information found,"['abc1', 'news', 'panel', 'current-affairs', 'politics', 'interviews', 'featured']",2022-03-18 10:00:00,No data found,526
40,Panel Discussion,You Can't Ask That (Simplified Chinese Subtitles),You Can't Ask That (Simplified Chinese Subtitles),Series 1 Short Statured,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,"Setting the record straight about what it's really like to be short statured, find out the answers to the questions Australians wanted to ask but were too embarrassed or afraid to ever ask in person.This program includes simplified Chinese language subtitles.",['ABC TV'],https://cdn.iview.abc.net.au/thumbs/i/iv/IV1808H001S00_5b1f66935d6c2_1280.jpg,No more information found,"['docs', 'abc1', 'history', 'all-episodes', 'panel', 'interviews']",2018-02-16 05:25:00,M,951
41,Panel Discussion,One Plus One,One Plus One,Series 2019 David Marr,"Some of your favourite ABC presenters bring you more revealing, thought provoking and intimate half hour conversations with fascinating people from all walks of life.","David Marr began his working life in the law, before finding his calling as a writer. He's spent almost half a century observing and chronicling the country he loves - Australia. He speaks with Julia Baird.","['ABC TV', 'ARTS & CULTURE', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC1913H004S00_5c637d365a628_1280.jpg,No more information found,"['abc1', 'news24', 'arts', 'panel', 'talks', 'people', 'interview', 'culture', 'latest', 'one-plus-one', 'interviews']",2019-02-15 13:30:00,No data found,1680
42,Panel Discussion,Spicks And Specks,Spicks And Specks,"Series 9 Alex Lahey, Claire Hooper, Quan Yeomans & Anne Edmonds","Join Adam Hills, Myf Warhurst and Alan Brough for a brand new series of your favourite music quiz show. There'll be new games, fantastic live music and, as always, you can play along with all your old favourites.","Adam, Myf and Alan are joined by Alex Lahey, Quan Yeomans, Claire Hooper and Anne Edmonds and find out why Bruno Mars quit his job as a 4-year-old Elvis impersonator and what advice Cyndi Lauper gives to young musicians.","['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE2002V007S00_609b3cd8e49d5_1920.jpg,"Hosts Adam Hills, Myf Warhurst, Alan Brough","['abc1', 'australia', 'panel', 'music', 'culture', 'entertainment', 'cult-favourite', 'lighthearted', 'witty', 'quirky', 'funny', 'feel-good', 'a:young-sink-dink', 'a:working-parents', 'a:older-sink-dink', 'a:established-parents', 'ns:be-entertained', 'pop-culture']",2021-05-23 20:27:30,PG,2444
43,Panel Discussion,You Can't Ask That (Simplified Chinese Subtitles),You Can't Ask That (Simplified Chinese Subtitles),Series 4 Episode 2 African Australians,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,"A diverse mix of African Australians are asked outrageous questions about racism, poverty, gangs, and hair. Their answers are anything but black and white.",['ABC TV'],https://cdn.iview.abc.net.au/thumbs/i/iv/IV2009H002S00_605d11688410f_1280.jpg,No more information found,"['abc1', 'docs']",2021-03-26 17:00:00,PG,1740
44,Panel Discussion,You Can't Ask That,You Can't Ask That,Series 2 Centenarians,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,"We all get old, but how old is too old?  In this episode, we ask Centenarians to tell us what it's really like to live to 100 or more.","['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1617H009S00_58db596e1af14.jpg,No more information found,"['abc1', 'panel', 'entertainment', 'factual', 'people', 'culture', 'inspirational', 'emotional', 'irreverent', 'quirky', 'feel-good', 'revealing', 'cald', 'diversity', 'lgbtqi', 'gender', 'disability', 'australia', 'binge-worthy']",2017-04-06 22:02:30,G,1608
45,Panel Discussion,You Can't Ask That,You Can't Ask That,Series 3 Swingers,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,"Speaking with jaw-dropping honesty and eyebrow-raising descriptions, nine swingers leave no question unanswered, with no detail off limits. This episode of You Can't Ask That is a swinging romp... without the clean-up.","['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1717H005S00_5b3c2ad8f39b1.jpg,No more information found,"['abc1', 'panel', 'entertainment', 'factual', 'people', 'culture', 'inspirational', 'emotional', 'irreverent', 'quirky', 'feel-good', 'revealing', 'cald', 'diversity', 'lgbtqi', 'gender', 'disability', 'australia', 'binge-worthy']",2018-07-11 21:35:00,MA,1765
46,Panel Discussion,Q+A Highlights,Q+A Highlights,Politics for the 'Super-Rich',"The show that puts you at the centre of the conversation. The highlights of Q+A as hosts Virginia Trioli, David Speers and Stan Grant are joined by a panel with diverse opinions to cover the topics that have everyone talking.",Is it possible for any intelligent person to get elected - without the backing of wealth? Independent candidate for Wentworth Allegra Spender discusses the issue of political donations ahead of the federal election.,"['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nn/NN2205H006S00_620ed90836694_1920.jpg,No more information found,"['abc1', 'news', 'panel', 'current-affairs', 'politics', 'interviews', 'featured']",2022-02-18 10:00:00,No data found,474
47,Panel Discussion,One Plus One,One Plus One,Series 2019 Wesley Enoch,"Some of your favourite ABC presenters bring you more revealing, thought provoking and intimate half hour conversations with fascinating people from all walks of life.","Wesley Enoch was a troubled, violent youth whose life changed when he discovered acting. From writing and directing well known theatre productions to artistic director of the Sydney Festival, he speaks with Ellen Fanning.","['ABC TV', 'ARTS & CULTURE', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC1913H_5d830acf1b4b2_1280.jpg,No more information found,"['abc1', 'news24', 'arts', 'panel', 'talks', 'people', 'interview', 'culture', 'latest', 'one-plus-one', 'interviews']",2019-01-25 13:30:20,No data found,1680
48,Panel Discussion,You Can't Ask That,You Can't Ask That,Series 1 Indigenous,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,"Insightful, irreverent, moving and unpredictable, this episode sets the record straight about what it's really like to be an Indigenous Australian. #YouCantAskThat","['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1517H008S0057a0174f5e1981.82679485_1280.jpg,No more information found,"['abc1', 'panel', 'entertainment', 'factual', 'people', 'culture', 'inspirational', 'emotional', 'irreverent', 'quirky', 'feel-good', 'revealing', 'cald', 'diversity', 'lgbtqi', 'gender', 'disability', 'australia', 'binge-worthy']",2016-08-03 21:49:00,PG,1273
49,Panel Discussion,Australia Debates,Australia Debates,Series 1 Episode 2 Do Younger Australians Have It Harder These Days?,"The funniest minds in Australia debate the findings of three issues uncovered by the Australia Talks national survey, asking 60,000 Australians 600 questions, and come to their own conclusions.","Arj Barker, Vidya Rajan and Suren Jayemanne argue the case that Younger Australians Have it Easier These Days, against Fiona O'Loughlin, Bridie Connell and Michael Hing arguing the negative. Moderated by Nikki Britton.","['ABC TV Plus', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/fr/FR2011H002S00_60d9062405b93_1280.jpg,Host Nikki Britton,"['abc2', 'australia', 'panel', 'current-affairs', 'interview', 'public-affairs', 'talk-show', 'aussie', 'revealing', 'ns:be-entertained', 'ns:be-informed', 'a:young-sink-dink', 'a:older-sink-dink', 'a:established-parents', 'investigation']",2021-06-28 21:33:30,M,2605
50,Panel Discussion,Q+A,Q+A,Putin's War,"Q+A is back to get more of the answers to your questions from the people who know. Get set for another year of lively debate and surprising, thought-provoking discussions that challenge our thinking on big and complex issues.","Stan Grant and the panel discuss the broader consequences of war in eastern Europe, the reluctance to deploy foreign forces in Ukraine, and the perspective of Australia's Ukrainian and Russian communities watching from afar.","['ABC TV', 'ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2204H004S00_621f128836feb_1280.jpg,"Host Virginia Trioli, David Speers, Stan Grant","['abc1', 'news', 'panel', 'current-affairs', 'politics', 'interviews', 'featured']",2022-03-03 21:42:43,No data found,3821
51,Panel Discussion,Barrie Cassidy's One Plus One,Barrie Cassidy's One Plus One,Series 2020 Justin Langer,"Barrie Cassidy returns for a new season of One Plus One, with a series of in-depth conversations exploring how Australians have coped during COVID-19 pandemic.","Justin Langer has resigned as coach of the Australian cricket team. In 2020 he spoke to Barrie Cassidy about leadership, team culture and the steps taken after sandpapergate to rebuild trust, respect and integrity.","['ABC TV', 'ARTS & CULTURE', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nc/NC2029H002S00_5e8c08f8d8e99_1280.jpg,Host Barrie Cassidy,"['abc1', 'news24', 'arts', 'panel', 'talks', 'people', 'interview', 'culture', 'latest', 'one-plus-one', 'interviews']",2020-04-16 21:52:09,No data found,1680
52,Panel Discussion,Gruen,Gruen,Series 13 Episode 6,"The Gruen team decode and expose all the messaging we fall for. Whether it's a juice label that thinks it's your long lost best friend or a gorgeous white line design on a Kmart plate, nothing will escape the Gruen gaze.","Tech companies want you to buy now and pay, and pay, and pay. Plus the risky business of selling sunglasses - is it a bright future or shady deals? Wil, Todd and Russel are joined by Karen Ferry and Kirsty Muddle.","['ABC TV', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE2127H006S00_61b04db94113e_1920.jpg,Host Wil Anderson,"['abc1', 'comedy', 'panel', 'talk-show', 'quiz-show', 'quirky', 'lighthearted', 'satire', 'parody', 'funny', 'witty', 'offbeat', 'irreverent', 'entertainment', 'pop-culture', 'cult-favourite', 'australia']",2021-11-17 20:31:58,PG,2097
53,Panel Discussion,Insiders: The Interviews,Insiders: The Interviews,Jim Chalmers - Shadow Treasurer,Interviews with leading politicians about the week in politics.,This week David Speers interviews Shadow Treasurer Jim Chalmers.,"['ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nn/NN2204V_61f357ea5f74e_1280.jpg,No more information found,"['news', 'current-affairs', 'abc-faves', 'best-news24', 'panel', 'latest', 'interviews', 'news-analysis']",2022-03-27 10:00:00,No data found,1016
54,Panel Discussion,Whovians,Whovians,Series 3 Episode 3,"Join Rove McManus, Tegan Higginbotham and Bajo - alongside a rotating roster of celebrity Doctor Who superfans, as they sit down to unpack the secrets and celebrate their love of Doctor Who.","Rove McManus is joined by Tegan Higginbotham, Bajo, Michelle Brasier and Georgie Carroll to explore and investigate Doctor Who Series 12 Episode 4: Nikola Tesla's Night of Terror.","['ABC TV Plus', 'COMEDY', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1919H003S00_5e293254821da_1280.jpg,"Hosts Rove McManus, Tegan Higginbotham, Steven O'Donnell","['abc2', 'aussie', 'comedy', 'panel', 'entertainment', 'quirky']",2020-01-23 21:23:49,PG,1725
55,Panel Discussion,Insiders: The Interviews,Insiders: The Interviews,Simon Birmingham - Finance Minister,Interviews with leading politicians about the week in politics.,This week David Speers interviews Finance Minister Simon Birmingham.,"['ABC NEWS', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/nn/NN2204V008S00_62340f5e47040_1920.jpg,No more information found,"['news', 'current-affairs', 'abc-faves', 'best-news24', 'panel', 'latest', 'interviews', 'news-analysis']",2022-03-20 10:00:00,No data found,931
56,Panel Discussion,You Can't Ask That,You Can't Ask That,Series 4 African Australians,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,"A diverse mix of African Australians are asked outrageous questions about racism, poverty, gangs, and hair. Their answers are anything but black and white.","['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1817H002S00_5c917b96e06e0_1280.jpg,No more information found,"['abc1', 'panel', 'entertainment', 'factual', 'people', 'culture', 'inspirational', 'emotional', 'irreverent', 'quirky', 'feel-good', 'revealing', 'cald', 'diversity', 'lgbtqi', 'gender', 'disability', 'australia', 'binge-worthy']",2019-04-03 21:22:30,PG,1740
57,Panel Discussion,You Can't Ask That,You Can't Ask That,Series 6 Cheaters,Asking the most outrageous and uncomfortable questions to uncover the truth behind what it's like for marginalised and misunderstood Australians.,"70 percent of Australian marriages will experience an affair, according to Sexual Health Australia - but not all will be found out. This group bravely take a seat to face some harsh questions sent in from the public.","['ABC TV', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1921H001S00_60754136de5c2.jpg,No more information found,"['abc1', 'panel', 'entertainment', 'factual', 'people', 'culture', 'inspirational', 'emotional', 'irreverent', 'quirky', 'feel-good', 'revealing', 'cald', 'diversity', 'lgbtqi', 'gender', 'disability', 'australia', 'binge-worthy']",2021-04-28 21:00:00,M,2075
